 1979 9:20:22 PM,6447.32,1425.2,8.79
 1979 9:47:37 PM,-4497.45,4690.95,596.91
 1979 9:59:45 AM,-1455.51,6563.25,-71.32
 1980 1:10:35 PM,2209.43,6154.93,0.04
 1980 1:34:17 AM,6071.83,2402.03,0.04
 1980 1:38:08 PM,5448.01,3638.17,8.25
 1980 1:39:35 PM,6183.44,2312.66,1.4
 1980 1:44:09 AM,3844.13,5275.3,0.03
 1980 1:49:40 PM,-2604.3,10187.55,-2.84
 1980 1:51:52 AM,5940.17,-2886.64,8.85
 1980 1:53:36 AM,-6786.9,-301.33,-0.96
 1980 1:59:23 PM,-6399.48,-1598.87,-251.41
 1980 10:02:49 AM,-6295.6,1879.3,0.04
 1980 10:16:52 AM,5180.32,4396.98,-0.19
 1980 10:28:52 PM,-5102.2,-4354.29,0.03
 1980 10:36:03 AM,-6328.79,4097.43,0.02
 1980 10:36:41 PM,-2190.55,-6248.68,25.53
 1980 11:15:26 AM,-2295.79,-6129.72,0.04
 1980 11:32:09 PM,4993.32,-4259.99,0.04
 1980 11:38:45 PM,-5926.63,-3321.7,-138.1
 1980 11:47:12 AM,5775.88,3576.92,0.03
 1980 11:51:00 AM,6414.3,-1256.17,1.1
 1980 12:03:53 PM,-509.79,-6779.03,0.97
 1980 12:06:30 PM,6396.04,1593.37,-8.63
 1980 12:06:33 AM,5946.58,-2750.95,72.87
 1980 12:11:45 AM,465.09,-6715.97,-11.41
 1980 12:15:37 PM,-5168.75,-3995.48,105.89
 1980 12:29:18 PM,5250.5,-3924.32,0.03
 1980 12:37:12 AM,1724.78,6296.74,0.04
 1980 12:37:54 AM,-4551.78,4775.39,3.72
 1980 12:38:24 AM,-5695.6,-3419.67,-1.4
 1980 2:05:10 PM,-6528,-311.9,0.02
 1980 2:08:52 AM,6190.42,2239.1,0.25
 1980 2:25:03 AM,-1365.96,-6461.19,0.04
 1980 2:25:27 AM,-6231.11,1995.97,128.42
 1980 2:30:33 AM,4707.83,-4580.49,109.3
 1980 3:22:38 PM,6491.99,-1051.53,21.93
 1980 3:29:06 AM,6475.4,979.57,24.85
 1980 3:31:54 AM,-5920.34,2890.13,0
 1980 3:31:54 AM,-5920.34,2890.13,0
 1980 3:34:26 AM,6348.78,-1619.74,9.52
 1980 3:35:01 PM,-2894.4,-5845.29,0.03
 1980 3:39:21 AM,-6761.38,8898.57,12.26
 1980 3:41:21 AM,-1982.53,6275.55,0.03
 1980 3:49:06 PM,2995.46,5837.41,2.27
 1980 4:12:12 AM,4550.48,-4735.64,0.04
 1980 4:12:36 AM,-6546.19,704.64,15.05
 1980 4:12:49 AM,-4880.16,4625.67,-0.28
 1980 4:21:43 AM,-2325.77,6189.33,-5.93
 1980 4:22:34 AM,-2024.81,-6265.14,6.28
 1980 4:22:48 PM,4106.76,-5125.71,0.04
 1980 4:38:09 AM,-6535.77,198.66,0.04
 1980 4:42:19 AM,6509.98,1323.67,-6.66
 1980 4:55:38 AM,-6489.11,1086.02,-7.53
 1980 4:55:47 PM,-5066.02,-4395.1,0.03
 1980 5:04:51 AM,-2912.21,6027.48,27.6
 1980 5:11:44 AM,-6312.02,2016.87,0.61
 1980 5:12:04 AM,-1665.31,6396.51,-4.01
 1980 5:16:17 AM,6293.36,-1764.73,0.03
 1980 5:20:28 PM,-4431.43,4781.24,-17.25
 1980 5:21:14 PM,-1494.81,-6462.16,9.54
 1980 5:25:07 AM,3472.09,5597.78,6.42
 1980 5:28:53 AM,296.7,6621.36,-1.94
 1980 5:29:09 PM,799.3,6464.97,143.83
 1980 5:49:21 PM,4252.65,5042.92,1.94
 1980 5:50:59 AM,-4500.15,-5090.54,-5.71
 1980 6:07:01 AM,8865.46,-6548.68,-111.05
 1980 6:09:18 AM,-4367.37,-4981.07,-0.13
 1980 6:18:47 AM,-4221.32,-5222.04,0.02
 1980 6:21:44 AM,-3575.82,5496.7,0.04
 1980 6:23:09 AM,-6407.11,-1676.24,-1.42
 1980 6:23:47 PM,3212.08,5909,0.04
 1980 6:27:13 AM,-5719.78,3378.38,-7.04
 1980 6:29:17 AM,1993.41,-6329.38,0.02
 1980 6:33:31 AM,4135.33,-5124.29,0.04
 1980 6:38:03 AM,6592.26,100.25,-5.78
 1980 6:40:00 AM,-10489.6,-2667.53,-101.43
 1980 6:46:03 AM,3245.15,5766.65,-1.54
 1980 6:47:38 AM,2753.85,-6114.48,0.03
 1980 6:48:47 AM,2040.88,6303.82,-0.69
 1980 6:50:41 AM,6313.17,-1799.55,2.68
 1980 7:01:43 AM,1517.52,6470.58,4.7
 1980 7:06:22 PM,-191.53,-6559.9,-6.57
 1980 7:11:11 AM,2738.25,-6218.69,-1.62
 1980 7:15:01 PM,-5822.28,2981.33,91.58
 1980 7:21:16 AM,2343.31,6213.38,-0.17
 1980 7:24:43 AM,3785.64,-5378.22,-0.11
 1980 7:27:16 AM,-4853.07,-4557.94,19.15
 1980 7:42:42 AM,5098.45,4129.22,4.3
 1980 7:44:20 AM,-6571.27,205.3,7.24
 1980 8:03:19 AM,561.44,-6457.63,1070.73
 1980 8:11:38 AM,-6616.69,546.69,7.32
 1980 8:28:28 PM,2268.02,-6273.89,-0.72
 1980 8:32:52 AM,-5887.18,2930.8,0.03
 1980 8:42:07 AM,-1449.52,-6547.89,0.03
 1980 8:43:48 AM,3934.95,-5202.03,0.04
 1980 9:16:20 PM,290.81,-6522.98,4.02
 1980 9:26:55 PM,-252.68,6540.88,0.09
 1980 9:30:04 PM,6447.14,-1117.81,-7.82
 1980 9:50:27 AM,-2701.93,-6047.1,-4.64
 1981 1:13:15 PM,6597.71,546.99,3.03
 1981 1:21:35 AM,-630.64,6611.96,0.21
 1981 1:24:53 PM,3620.2,5432.06,18.28
 1981 1:43:21 AM,-5930.85,-2941.14,-5.84
 1981 1:51:23 PM,-3551.08,5613.15,3.07
 1981 10:12:30 AM,-5026.04,-4374.18,40.9
 1981 10:13:14 AM,-2355.76,-6214.61,-12.88
 1981 10:22:01 PM,421.73,6636.18,21.87
 1981 10:30:08 PM,6200.6,2250.06,0.03
 1981 10:44:55 PM,-6181.18,-2098.24,29.44
 1981 11:00:50 AM,-5799.09,-2985.4,99.57
 1981 11:08:15 AM,6284.25,-1792.13,0.03
 1981 11:12:44 PM,6390.52,-1366.89,17.02
 1981 11:19:42 PM,-112.75,6559.5,45.04
 1981 11:20:21 PM,-3749.83,5366.01,4.91
 1981 11:23:46 PM,-611.5,-6529.13,3
 1981 11:26:55 PM,2033.56,6188.07,-8.14
 1981 11:54:08 AM,-2968.88,-5794.61,1.18
 1981 11:55:44 PM,3965.18,5184.34,0.04
 1981 12:16:05 AM,6474.07,-1286.17,0.03
 1981 12:25:00 AM,5220.63,4122.57,0.04
 1981 12:35:10 AM,-6459.14,1177.78,0.02
 1981 12:52:41 AM,801.7,-6455.94,-1.14
 1981 2:06:40 PM,847.84,6555.22,-54.04
 1981 2:10:07 PM,3658.44,-5397.64,-10.89
 1981 2:29:17 PM,5644.46,3305.96,60.13
 1981 2:30:23 PM,4839.55,4384.01,3.4
 1981 2:40:44 PM,-1240.28,-6385.27,23.23
 1981 3:22:14 AM,2590.49,6233.92,-0.03
 1981 3:27:43 AM,-6364.57,-2377.39,0.18
 1981 3:35:50 PM,5883.65,2889.11,41.37
 1981 3:39:31 PM,4654.92,-4594.2,8.17
 1981 3:40:21 AM,-6700.54,-2465.04,-5.83
 1981 3:52:11 AM,2595.35,6283.71,-1.07
 1981 3:59:12 AM,542.78,6693.5,-315.35
 1981 4:06:33 PM,-1434.61,-6467.29,1035.26
 1981 4:21:11 AM,-5755.31,3188.7,-2.5
 1981 4:23:13 AM,6699.89,1132.35,42.74
 1981 4:41:55 PM,2909.82,6062.33,0.03
 1981 4:55:29 AM,6569.92,-923.61,5.41
 1981 5:01:43 PM,-4839.58,4654.43,0.02
 1981 5:04:23 PM,-1918.67,-6247.4,0.32
 1981 5:09:42 AM,4095.51,-5151.81,-2.33
 1981 5:26:51 AM,-2186.94,6433.11,-0.52
 1981 5:38:39 AM,-3540.04,-5607.96,-3.31
 1981 5:43:57 PM,-5206.47,4116.18,-4.15
 1981 5:49:31 AM,3960.36,-5361.38,-0.15
 1981 5:50:02 AM,-5757.99,3259.91,-15.31
 1981 5:59:06 AM,-6528.04,266.17,0.03
 1981 6:03:57 AM,6181.78,2821.2,-14.72
 1981 6:04:23 AM,5482.11,-3714.19,0.04
 1981 6:04:49 AM,4278.2,5280.51,51.36
 1981 6:05:58 AM,-5277.86,4282.39,1.71
 1981 6:12:58 AM,-5020.34,4510.71,-0.15
 1981 6:15:50 PM,-1297,7054.85,0.03
 1981 6:21:36 AM,1896.22,-6524.45,5.9
 1981 6:22:39 AM,6586.51,-170.13,0.03
 1981 6:24:39 PM,-6415.6,-1546.41,15.54
 1981 6:32:15 AM,4813.95,-4793.66,0.03
 1981 6:46:01 PM,658.88,-6555.02,0.03
 1981 6:52:54 PM,-5386.22,3894.13,-5.32
 1981 7:06:28 PM,-2086.49,-6278.35,0.04
 1981 7:20:21 PM,-3197.92,-5673.49,41.03
 1981 7:29:40 AM,4690.13,4816.39,0.04
 1981 7:43:38 AM,1534.4,6503.28,0.59
 1981 7:47:38 AM,3554.37,5556.56,-0.29
 1981 7:48:43 AM,-6472.41,1388.82,-1.49
 1981 7:59:17 AM,2426.44,-6096.63,98.52
 1981 8:14:50 AM,-5265.88,-3850.13,0.05
 1981 8:18:04 PM,-4743.59,4566.11,18.22
 1981 8:52:32 AM,-6059.14,2442.84,0.04
 1981 8:56:16 AM,928.33,6731.21,37.74
 1981 9:05:56 AM,6599.11,-396.84,0.62
 1981 9:18:26 PM,6274.72,-2206.19,0.03
 1981 9:33:07 PM,3456.25,-5559.08,23.16
 1981 9:39:33 AM,5756.36,-3309.36,1.06
 1982 1:02:33 AM,-5546.33,-4307.18,0.4
 1982 1:04:02 AM,83.16,-6671.06,11.58
 1982 1:07:00 PM,1425.87,6439.54,20.96
 1982 1:18:58 AM,5108.06,4444.04,0.04
 1982 1:30:29 PM,-1769.29,6287.95,106.62
 1982 1:33:07 PM,-6124.51,-2543,-59.35
 1982 1:34:00 AM,-5459.02,3655.76,-83.78
 1982 1:53:56 AM,-6563.85,-802.69,-3.17
 1982 10:06:28 AM,-5642.22,3335.27,-0.54
 1982 10:55:33 AM,-1997.97,6306.36,0.04
 1982 10:56:03 AM,1466.83,-6527.43,-19.64
 1982 11:24:44 AM,-4972.05,4308.75,118.91
 1982 12:05:56 AM,5669.7,3319.63,-3.63
 1982 12:33:18 PM,-5433,-3658.23,49.53
 1982 12:40:41 AM,5960.05,-2722.27,3.64
 1982 12:49:06 PM,6145.86,-2365.4,5.24
 1982 12:50:18 PM,-4965.32,-4318.32,46.88
 1982 12:57:40 PM,728.11,6502.57,38.06
 1982 2:03:55 PM,-3066.81,-5843.87,19.14
 1982 2:15:59 PM,-1280.31,6610.1,3.48
 1982 2:31:34 PM,5845.08,-2986.31,7.81
 1982 2:52:10 PM,-6458.16,896.87,10.7
 1982 2:56:46 PM,-6.26,-6612.3,1.94
 1982 3:34:15 AM,6532.03,-129.16,93.47
 1982 3:44:41 AM,874.09,-6490.75,15.79
 1982 4:27:00 AM,2895.87,6044.25,-17.3
 1982 5:00:43 AM,5234.12,4296.13,-4.83
 1982 5:01:10 AM,-5901.56,2936.52,34.74
 1982 5:05:02 AM,-318.14,-6558.14,156.41
 1982 5:05:09 AM,4003.78,-5052.78,1470.41
 1982 5:07:05 AM,-1683.01,6401.48,-27.51
 1982 5:20:14 AM,4516.47,-4987.88,-8.64
 1982 5:20:47 AM,6631.75,297.2,30.34
 1982 5:27:26 PM,-1285.41,-6389.07,67.2
 1982 5:33:04 AM,-1679.21,-6414.85,-0.81
 1982 5:33:31 AM,-2999.96,5940.78,28.7
 1982 5:37:42 AM,-3730.5,5677.91,0.74
 1982 5:39:34 AM,1700.01,6393.6,8.69
 1982 5:40:42 AM,6771.39,-485.06,-3.85
 1982 5:42:03 AM,6058.83,2729.86,0.69
 1982 5:47:21 PM,-370.57,6533.68,5.53
 1982 5:47:51 AM,4283.47,-5000.5,2.17
 1982 5:53:47 AM,2961.21,5884.9,18.1
 1982 5:54:03 AM,-6162.17,2410.38,9.05
 1982 6:11:03 PM,-5985.74,-2828.67,-4
 1982 6:11:11 AM,-4258.13,5128.06,-0.1
 1982 6:12:57 AM,114.75,6754.39,-18.04
 1982 6:14:20 AM,-3951.22,5342.64,-7.55
 1982 6:22:01 AM,5575.83,3647.99,1.59
 1982 6:22:55 AM,2789.41,-6000.77,39.13
 1982 6:30:26 AM,6502.12,1134.73,17.48
 1982 6:35:08 AM,-4305.09,5257.36,-0.13
 1982 6:49:52 AM,1790.15,-6554.18,1.87
 1982 6:53:55 AM,-6430.67,-1784.09,8.88
 1982 6:54:04 PM,4472.18,4880.96,11.52
 1982 6:55:28 PM,4081.78,-5209.51,16.84
 1982 6:55:45 AM,5868.82,3119.48,0.85
 1982 7:08:43 AM,-2644.67,6279.93,-0.69
 1982 7:12:58 AM,-660.57,-6584.77,-10.49
 1982 7:16:13 AM,-4765,-4580.18,-0.29
 1982 7:28:02 AM,3484.67,5663.91,-18.87
 1982 7:52:22 AM,4004.65,-5244.13,102.98
 1982 8:04:11 PM,-5958.06,2715.5,0.26
 1982 8:08:39 AM,4128.54,5365.71,0.26
 1982 8:12:32 PM,6199.01,-1997.19,0.71
 1982 9:24:15 AM,6697.4,-639.64,0.19
 1982 9:24:40 AM,6191.68,-2135.66,20.75
 1982 9:32:57 PM,-3034.87,-5870.38,16.21
 1982 9:46:11 AM,-3079.62,5768.3,4.77
 1982 9:57:34 AM,6261.4,-1894.6,2.51
 1983 1:08:43 AM,3997.65,-5271.16,8.89
 1983 1:34:44 AM,3865.43,-5263.83,47.39
 1983 1:42:57 PM,-5262.01,-3874.93,0.44
 1983 10:06:28 AM,-2966.21,-5973.62,3.38
 1983 10:44:31 PM,-4940.87,-4291.45,10.11
 1983 11:07:01 PM,-2302.14,6389.53,-11.8
 1983 11:07:17 AM,-6566.45,34.39,0.03
 1983 11:20:56 AM,6381.92,-1374.04,-1.54
 1983 11:38:25 AM,-324.76,-6632.4,-2.13
 1983 11:41:21 AM,-4711.44,-4711.74,-191.02
 1983 11:48:28 AM,-6266.18,-1800.8,50.84
 1983 12:00:41 AM,-4044.78,-5459.31,-41.64
 1983 12:15:41 AM,6574.09,-1300.47,-3.86
 1983 12:19:03 AM,-6180.53,2079.28,30.49
 1983 12:36:54 AM,-2021.2,6226.55,141.84
 1983 2:30:52 AM,2508.2,-6015.26,7.82
 1983 2:33:10 PM,6543.21,1266.16,12.27
 1983 2:51:23 AM,-5822.38,-3119.45,0.3
 1983 3:00:31 AM,2391,6173.71,1.86
 1983 3:18:28 AM,5550.98,3689.63,14.72
 1983 3:18:38 PM,1025.47,6713.01,-0.71
 1983 3:19:00 AM,5501.07,3524.55,11.4
 1983 3:33:43 AM,2010.71,-6218.5,18.49
 1983 4:07:27 AM,-1723.58,6421.45,0.62
 1983 4:11:07 AM,6056.48,2748.26,0.8
 1983 4:24:41 PM,-4966.52,-4247.78,0.25
 1983 4:25:57 AM,2490.92,6162.47,-0.41
 1983 4:30:36 PM,-4236.02,-5315.5,-5.04
 1983 4:38:17 AM,-4103.01,5416.62,-17.96
 1983 4:42:36 AM,4433.58,-4941.82,2.03
 1983 4:47:57 PM,-390.78,-6641.82,2.29
 1983 4:52:57 PM,14195.11,7710.07,-7.38
 1983 4:57:41 AM,-1655.62,6590.11,-14.31
 1983 4:57:51 PM,6768.81,599.99,-0.11
 1983 4:59:17 AM,-3767.43,-5391.22,2.01
 1983 4:59:40 AM,4085,5340.1,0.23
 1983 5:00:27 AM,5950.43,2946.38,-0.1
 1983 5:02:22 AM,-5545.06,3591.59,-16.74
 1983 5:03:19 AM,4569.87,-4785.39,-1.98
 1983 5:08:44 AM,-6277.21,2186.89,1.74
 1983 5:29:28 AM,-4916.3,4690.88,-10.59
 1983 5:30:01 AM,4275.4,-5048.91,3.74
 1983 5:31:30 AM,-4874.22,-4440.13,0.01
 1983 5:56:29 AM,-1502.64,6626.6,-0.7
 1983 6:03:45 AM,6028.2,2495.75,3.6
 1983 6:08:02 AM,400.39,6523.47,70.06
 1983 6:20:30 AM,-5757.71,-3259.87,1.02
 1983 6:25:38 AM,-1269.12,-6524.16,-3.2
 1983 6:39:24 AM,2745.6,-6216.01,-9.24
 1983 6:49:50 AM,4419.62,5049.5,19.63
 1983 7:05:40 AM,5027.05,4572.3,0.06
 1983 7:07:18 PM,3186.91,-5709.98,11.43
 1983 7:11:53 AM,1442.2,-6467.35,-25.24
 1983 7:22:00 AM,5559,-3907.66,-5.75
 1983 7:25:39 AM,6609.13,691.71,-3.62
 1983 7:31:17 AM,6233.74,-1975.64,35.87
 1983 7:42:57 PM,-6012.67,-2497.29,188.48
 1983 7:51:36 AM,-7235.16,-1537.91,-23.24
 1983 7:52:48 AM,-1647.9,6316.6,-1.06
 1983 8:11:29 PM,5977.41,-2842.22,-3.66
 1983 8:14:45 AM,6580.36,-505.4,-3.76
 1983 8:15:37 AM,3808.93,-5433.56,82.25
 1983 8:19:37 AM,-6067.42,2452.4,24.32
 1983 8:20:40 AM,1353.76,-6498.52,-11.75
 1983 8:22:19 PM,5943.43,2675.38,6.19
 1983 8:27:44 AM,831.34,6505.7,3.14
 1983 8:29:42 AM,6406.06,1985.21,7.76
 1983 8:32:02 AM,6874.61,-2601.51,50.07
 1983 8:39:23 PM,-6658.89,-278.89,0.02
 1983 8:46:59 AM,-6755.65,-726.36,1.17
 1983 8:58:00 PM,-4468.51,-4747.02,3.61
 1983 9:11:13 PM,5808.91,3172.6,2.47
 1983 9:21:17 AM,-2390.65,6185.8,47.94
 1983 9:31:09 PM,-6150.76,2425.35,-1.95
 1983 9:50:56 AM,4679.44,4755.13,-29.29
 1983 9:54:30 PM,6708.68,-521.24,80.06
 1984 1:01:52 PM,-4524.32,5072.15,-19.42
 1984 1:02:06 AM,5429.39,3830.59,-0.12
 1984 1:18:37 PM,6387.63,-4183.38,1.59
 1984 1:26:52 PM,6003.61,3066.88,-1.72
 1984 1:52:49 AM,-5823.18,-3501.41,-7.11
 1984 1:53:51 AM,-315.64,-6788.12,-8.4
 1984 10:09:49 PM,6774.72,-514.03,2.82
 1984 10:23:08 PM,-6493.54,1327.23,21.49
 1984 11:30:05 AM,6271.4,2104.32,12.78
 1984 12:00:22 AM,-72160.47,-63953.83,27023.33
 1984 12:02:36 AM,1168.29,-6542.94,1.62
 1984 12:06:40 PM,5220.46,-3921.29,9.62
 1984 12:17:06 PM,-5774.22,3049.43,66.86
 1984 12:24:30 AM,2423.65,-6346.24,-6.98
 1984 12:35:41 AM,-4953.47,-4652.88,-1.36
 1984 12:41:58 PM,4914.66,4402.25,-7.92
 1984 2:06:51 PM,-2038.98,-6359.4,8.38
 1984 2:10:13 PM,5051.78,4458.47,4.14
 1984 2:27:07 AM,-6212.8,2208.41,-0.21
 1984 3:14:17 AM,5802.28,3533.98,-6.57
 1984 3:19:11 AM,-2577.01,6125.34,4.67
 1984 3:22:28 AM,4926.8,4439.64,7.54
 1984 3:40:15 AM,-6650.98,-928.68,8.08
 1984 3:56:37 AM,5047.77,-4362.49,3.07
 1984 4:14:08 PM,-2121.66,6265.31,6.04
 1984 4:19:20 PM,-1071.66,6455.07,100.85
 1984 4:42:31 PM,-1324.48,6664.97,24.32
 1984 4:55:41 AM,-2553.8,6298.02,-3.77
 1984 5:04:55 AM,4105.47,-5358.24,-38.5
 1984 5:05:45 AM,-5310.08,4002.51,-3.42
 1984 5:06:59 AM,4787.16,-4472.42,2.22
 1984 5:08:47 AM,-1638.24,-6343.88,11.8
 1984 5:18:06 PM,3996.98,5279.59,7.34
 1984 5:33:08 AM,4848.65,4505.12,1.14
 1984 5:44:31 AM,3048.96,-5901.92,4.78
 1984 5:44:45 AM,4583.96,-4853.8,10.73
 1984 5:49:40 AM,-2535.67,-6150.46,7.97
 1984 5:51:28 PM,-5872.83,-3114.24,-4.57
 1984 5:56:18 AM,2097.89,6463.91,-5.52
 1984 5:56:48 PM,4400.73,4883,-25.86
 1984 6:02:44 AM,5519.34,-3696.16,-8.85
 1984 6:08:16 AM,-5543.7,3729.16,9.57
 1984 6:09:09 AM,-5352.79,-3954.36,4.38
 1984 6:15:40 AM,-3744.16,5488.54,5.15
 1984 6:23:47 AM,4924.23,-4609.81,-0.17
 1984 6:30:40 AM,-2384.81,6186.54,4.43
 1984 6:37:06 PM,306.21,6635.21,-7.42
 1984 6:49:34 AM,-216.2,6590.24,-8.46
 1984 6:58:01 AM,5254.67,-4209.83,0.06
 1984 6:59:56 AM,-1292.44,6521.08,-24.82
 1984 7:22:36 PM,-3915.84,5231.13,-1.52
 1984 7:38:40 AM,5055.84,4315.31,3.42
 1984 7:47:57 AM,-2665.18,6068.89,17.09
 1984 7:56:12 AM,3660.8,-5722.69,25.25
 1984 8:11:02 AM,6539.77,1647.73,-2.98
 1984 8:19:29 AM,-6745.72,-1306.72,-3.12
 1984 8:19:43 AM,970.22,-6636.59,-1.09
 1984 8:33:28 AM,-6057.31,-2725.54,5.05
 1984 8:41:34 PM,6725.76,12.29,-6.93
 1984 8:45:13 AM,2217.73,6139.26,66.22
 1984 9:18:25 AM,-281.76,-6787.39,-8.29
 1984 9:32:27 PM,6225.99,2183.66,-6.5
 1984 9:41:00 AM,-5483.36,3576.6,0.16
 1985 1:01:07 AM,-3196.87,5998.16,-67.21
 1985 1:10:57 AM,5347.56,3946.36,3.33
 1985 1:28:04 AM,-357.48,6498.98,49.19
 1985 1:54:41 AM,3472.1,5840.94,-31.79
 1985 10:02:14 PM,-6135.86,2418.61,-0.33
 1985 10:07:56 PM,5741.27,-3633.81,1.08
 1985 10:18:07 AM,6605.99,415.48,32.03
 1985 10:25:20 AM,-6084.81,2847.43,-30.55
 1985 10:38:17 PM,13549.27,-8176.25,10717.25
 1985 10:47:15 PM,2169.32,-6250.87,0.48
 1985 10:54:30 PM,-778.66,6575.97,2.38
 1985 10:59:49 AM,2405.51,-6292.41,-5.03
 1985 11:07:54 PM,6267.4,2225.85,-0.55
 1985 12:03:05 PM,3002.18,2023.64,5696.35
 1985 12:06:37 PM,-4755.15,-4625.69,-7.89
 1985 12:14:19 AM,2813.73,6050.1,-6.61
 1985 12:17:16 AM,-4489.39,-5101.09,-8.5
 1985 12:22:05 AM,-6509.21,1200.93,1.72
 1985 12:30:26 AM,-5796.46,-3545.15,-7.29
 1985 12:30:33 AM,5128.96,4376.61,-94.14
 1985 12:40:59 AM,-5249.23,4079.03,0.89
 1985 12:48:14 PM,-6460.52,-1799.01,-72.47
 1985 12:51:31 AM,-2856.76,-6164.17,-5.08
 1985 12:57:45 AM,16689.93,-63.12,-0.11
 1985 2:02:19 PM,-6249.27,2511.93,-22.89
 1985 2:10:34 AM,450.77,-6780.31,-11.04
 1985 2:19:42 AM,-5645.02,3775.2,-10.13
 1985 2:21:43 AM,-6629.38,-1623.63,-2.48
 1985 2:44:44 PM,-2865.82,-5885.54,17.89
 1985 2:45:10 AM,-2915.86,6015.51,-5.08
 1985 2:55:30 PM,-4381.17,4833.81,6.87
 1985 3:04:32 AM,445.44,6614.07,7.12
 1985 3:05:42 PM,-3991.99,-5434.02,0.29
 1985 3:14:03 AM,3686.61,5380.37,54.99
 1985 3:24:17 PM,6293.59,-1754.81,20.51
 1985 3:50:28 AM,3591.44,5803.3,710.13
 1985 3:56:42 AM,2909.6,2460.42,5545.26
 1985 4:02:56 PM,5619.75,-3324.82,3.79
 1985 4:34:48 AM,6519.97,1133.33,1.25
 1985 4:47:13 AM,-5330.84,4035.36,0.02
 1985 5:00:00 AM,-3219.09,3875.01,-4424.17
 1985 5:08:54 PM,-3937.96,-41965.63,-21.98
 1985 5:09:16 PM,15960.12,5012.9,0.08
 1985 5:11:39 PM,2857.08,-5876.92,4.73
 1985 5:31:51 AM,-1930.55,6363.33,-7.8
 1985 5:44:40 PM,15918.38,2717.9,14.78
 1985 6:08:02 PM,6256.72,-2485.29,-10.41
 1985 6:25:30 AM,-5029.19,-4448.22,-4.57
 1985 6:26:36 PM,-6034.67,2728.87,17.72
 1985 6:38:14 PM,4904.38,-4425.4,24.38
 1985 7:29:42 PM,4863.35,4501.69,0.93
 1985 7:31:57 AM,-6350.07,-1526.46,132.03
 1985 8:04:42 PM,6662.65,786,3.17
 1985 8:09:28 AM,1870.05,6354.24,-2.92
 1985 8:11:09 PM,6318.13,-2053.22,-3.78
 1985 8:12:36 PM,-4630.17,-4888.31,5.61
 1985 8:15:15 AM,6106.43,-3237.31,51.57
 1985 8:19:59 PM,-5575.66,2165.21,-3094.11
 1985 8:49:46 PM,3669.65,5411.85,2.1
 1985 9:09:53 PM,6573.52,-854.71,-10.43
 1985 9:17:03 PM,-2743.04,6055.88,2.04
 1985 9:22:35 PM,6591.13,-526.6,-6.69
 1985 9:24:33 PM,-2083.58,-6211.32,0.88
 1985 9:27:55 PM,5485.99,3704.52,-0.15
 1985 9:30:06 PM,5507.82,3979.66,0.04
 1985 9:35:29 AM,6461.44,-937,17.31
 1985 9:57:02 PM,-5758.97,-3313.99,1.87
 1986 1:21:29 PM,-2282.72,-6203.25,0.06
 1986 1:31:28 AM,6775.91,-526.01,-9.01
 1986 1:33:06 AM,-2354.93,6374.79,-12.24
 1986 10:02:02 PM,6453.11,1593.62,0.73
 1986 10:03:45 PM,-5197.76,4112.18,-0.95
 1986 10:20:15 PM,-1596.5,6455.28,-2.53
 1986 10:21:26 PM,-6486.31,-1317.79,-3.97
 1986 10:23:36 PM,-6655.72,953.71,2.54
 1986 10:29:13 PM,2345.67,6376.51,-7.89
 1986 10:31:40 PM,6050.97,3006.55,3.09
 1986 10:45:14 PM,1861.46,-6371.42,-12.81
 1986 10:53:12 AM,-4919.39,4371.67,192.01
 1986 10:57:15 PM,-3592.25,5769.2,6.39
 1986 11:01:29 PM,-801.5,-6701.87,1.11
 1986 11:06:16 PM,-6322.58,-2250.87,-96.88
 1986 11:20:34 PM,5956.7,-2703.55,3.09
 1986 11:36:21 AM,-5621.32,3320.29,0.03
 1986 11:44:45 AM,1348.95,6565.47,-0.09
 1986 11:47:34 AM,5303.8,3768.68,24.29
 1986 11:48:40 AM,-4500.78,4797.32,1.62
 1986 12:06:05 PM,-5771.04,-3084.21,1085.67
 1986 12:21:54 PM,4260.74,4946.57,-0.43
 1986 12:31:43 AM,120.18,6637.37,36.29
 1986 12:34:32 AM,-4102.17,-5415.45,-16.04
 1986 12:47:34 AM,-6696.68,497.12,32.53
 1986 12:47:41 AM,-1393.32,-6464.51,-3.08
 1986 12:57:54 PM,3849.49,-5613.28,10.62
 1986 2:12:33 AM,-17722.62,-7459.84,-615.45
 1986 2:15:07 AM,5605.14,3848.14,-4.91
 1986 2:20:45 AM,-5771.03,3380.5,2.65
 1986 2:54:16 AM,14215.46,1816.51,298.6
 1986 3:46:17 AM,-545.59,-6545.93,89.65
 1986 5:34:35 AM,6385.55,-1235.79,-173.45
 1986 5:39:09 AM,1110.68,-6428.54,31.78
 1986 6:14:29 AM,5697.95,-3556.19,28.8
 1986 6:33:07 PM,-6109.27,-3238.81,61.1
 1986 7:02:13 PM,6029.76,2907.96,-2.48
 1986 7:29:26 PM,5814.39,3186.23,2.62
 1986 8:02:07 AM,-3551.84,5499.87,6.17
 1986 8:20:57 PM,-3145.56,5823.45,-0.85
 1986 8:25:26 PM,4579.73,-4800.67,0.61
 1986 8:46:02 PM,6412.89,-1711.56,-1.29
 1986 9:09:20 PM,10289.57,-6833.87,2791.4
 1986 9:17:53 PM,3638.59,5497.49,-0.94
 1986 9:17:57 PM,5708.09,3345.63,13.81
